Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Lindsay,36,Good,1,Good,36,Good,1,Good,36,Good,36.2082,-119.0897
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Summerside,36,Good,1,Good,36,Good,1,Good,9,Good,46.4,-63.7833
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Brooks,60,Moderate,1,Good,26,Good,1,Good,60,Moderate,50.5642,-111.8989
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Amos,66,Moderate,1,Good,19,Good,0,Good,66,Moderate,48.5667,-78.1167
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Barrie,38,Good,1,Good,25,Good,3,Good,38,Good,44.3711,-79.6769
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Winnipeg,54,Moderate,1,Good,23,Good,0,Good,54,Moderate,49.8844,-97.1464
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Drummondville,55,Moderate,2,Good,7,Good,7,Good,55,Moderate,45.8833,-72.4833
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Salmon Arm,26,Good,1,Good,26,Good,1,Good,23,Good,50.7022,-119.2722
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kamloops,58,Moderate,1,Good,40,Good,1,Good,58,Moderate,50.6761,-120.3408
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,43.5083,-79.8833
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,53.05,-2.142
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,34.1353,-84.3139
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,42.2412,-71.0844
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,43.0406,-73.8998
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,44.6429,-73.1538
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,30.6286,-87.0522
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Milton,79,Moderate,2,Good,7,Good,18,Good,79,Moderate,47.2524,-122.3153
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Fredericton,35,Good,1,Good,35,Good,1,Good,27,Good,45.9636,-66.6431
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Bradford,38,Good,1,Good,38,Good,1,Good,37,Good,53.8,-1.75
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Port Hope,44,Good,1,Good,24,Good,1,Good,44,Good,43.95,-78.3
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Hawkesbury,37,Good,1,Good,24,Good,0,Good,37,Good,45.6,-74.6
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Sylvan Lake,39,Good,1,Good,39,Good,0,Good,10,Good,52.3083,-114.0964
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Dawson Creek,62,Moderate,2,Good,32,Good,0,Good,62,Moderate,55.7606,-120.2356
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Peterborough,38,Good,1,Good,25,Good,0,Good,38,Good,52.5662,-0.2366
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Peterborough,38,Good,1,Good,25,Good,0,Good,38,Good,44.3,-78.3167
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Peterborough,38,Good,1,Good,25,Good,0,Good,38,Good,-32.9667,138.8333
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Timmins,56,Moderate,1,Good,33,Good,0,Good,56,Moderate,48.4667,-81.3333
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Spruce Grove,41,Good,1,Good,10,Good,13,Good,41,Good,53.545,-113.9008
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Duncan,29,Good,1,Good,29,Good,3,Good,18,Good,48.7787,-123.7079
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Duncan,29,Good,1,Good,29,Good,3,Good,18,Good,34.5408,-97.9215
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Collingwood,41,Good,1,Good,30,Good,5,Good,41,Good,44.5,-80.2167
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Elliot Lake,39,Good,1,Good,30,Good,0,Good,39,Good,46.3833,-82.65
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kingston,36,Good,1,Good,36,Good,1,Good,31,Good,17.9714,-76.7931
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kingston,36,Good,1,Good,36,Good,1,Good,31,Good,-29.0569,167.9617
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kingston,36,Good,1,Good,36,Good,1,Good,31,Good,41.2652,-75.8876
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kingston,36,Good,1,Good,36,Good,1,Good,31,Good,41.9295,-73.9968
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kingston,36,Good,1,Good,36,Good,1,Good,31,Good,41.9862,-70.7482
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Kingston,36,Good,1,Good,36,Good,1,Good,31,Good,-42.9769,147.3083
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Orillia,35,Good,1,Good,23,Good,0,Good,35,Good,44.6,-79.4167
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Williams Lake,34,Good,1,Good,34,Good,0,Good,5,Good,52.1294,-122.1383
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Truro,41,Good,1,Good,15,Good,3,Good,41,Good,50.26,-5.051
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Truro,41,Good,1,Good,15,Good,3,Good,41,Good,45.3647,-63.28
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Toronto,38,Good,1,Good,25,Good,3,Good,38,Good,43.7417,-79.3733
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Grande Prairie,34,Good,0,Good,34,Good,0,Good,27,Good,55.1708,-118.7947
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Penticton,28,Good,1,Good,28,Good,2,Good,20,Good,49.4911,-119.5886
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Port Alberni,34,Good,1,Good,34,Good,1,Good,14,Good,49.2339,-124.805
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Swift Current,32,Good,1,Good,32,Good,0,Good,16,Good,50.2881,-107.7939
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Magog,57,Moderate,2,Good,9,Good,7,Good,57,Moderate,45.2667,-72.15
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Port Huron,37,Good,1,Good,33,Good,5,Good,37,Good,42.9821,-82.4388
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Cranbrook,44,Good,1,Good,30,Good,1,Good,44,Good,49.5097,-115.7667
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Victoriaville,59,Moderate,1,Good,25,Good,2,Good,59,Moderate,46.05,-71.9667
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Nanaimo,38,Good,1,Good,38,Good,1,Good,23,Good,49.1642,-123.9364
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Thetford Mines,40,Good,1,Good,40,Good,0,Good,22,Good,46.1,-71.3
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Joliette,38,Good,1,Good,23,Good,1,Good,38,Good,46.0167,-73.45
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Calgary,47,Good,1,Good,13,Good,8,Good,47,Good,51.05,-114.0667
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Lacombe,39,Good,1,Good,39,Good,0,Good,10,Good,52.4683,-113.7369
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Thompson,45,Good,1,Good,33,Good,0,Good,45,Good,41.6474,-74.6745
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Thompson,45,Good,1,Good,33,Good,0,Good,45,Good,55.7433,-97.8553
Canada,NORTHERN AMERICA                   ,33098932,9984670,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684",Thompson,45,Good,1,Good,33,Good,0,Good,45,Good,41.9798,-71.8735
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Raismes,59,Moderate,1,Good,30,Good,4,Good,59,Moderate,50.3892,3.4858
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Pontarlier,56,Moderate,1,Good,35,Good,0,Good,56,Moderate,46.9061,6.3547
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Haubourdin,48,Good,1,Good,28,Good,4,Good,48,Good,50.6092,2.9869
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Beaune,39,Good,1,Good,26,Good,1,Good,39,Good,47.025,4.8397
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Paita,27,Good,0,Good,27,Good,0,Good,10,Good,-5.0911,-81.1064
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Riom,40,Good,1,Good,30,Good,1,Good,40,Good,45.8936,3.1125
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Rodez,42,Good,1,Good,31,Good,1,Good,42,Good,44.3506,2.575
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Guipavas,34,Good,1,Good,26,Good,9,Good,34,Good,48.4336,-4.4008
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Fosses,29,Good,0,Good,28,Good,2,Good,29,Good,49.0981,2.5067
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Libourne,46,Good,1,Good,26,Good,2,Good,46,Good,44.92,-0.24
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Malakoff,40,Good,1,Good,26,Good,3,Good,40,Good,48.8169,2.2944
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Halluin,35,Good,0,Good,28,Good,2,Good,35,Good,50.7836,3.1256
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",La Crau,60,Moderate,1,Good,30,Good,6,Good,60,Moderate,43.1497,6.0742
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Marseille,59,Moderate,1,Good,37,Good,6,Good,59,Moderate,43.2964,5.37
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Montauban,32,Good,1,Good,32,Good,2,Good,32,Good,44.0181,1.3558
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Lannion,41,Good,1,Good,26,Good,4,Good,41,Good,48.7325,-3.4553
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Joigny,31,Good,1,Good,31,Good,1,Good,21,Good,47.9822,3.3972
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Jeumont,51,Moderate,1,Good,22,Good,5,Good,51,Moderate,50.2944,4.1014
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",La Madeleine,38,Good,1,Good,23,Good,3,Good,38,Good,50.6558,3.071
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Fameck,28,Good,1,Good,27,Good,2,Good,28,Good,49.2992,6.1097
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Goussainville,51,Moderate,1,Good,21,Good,5,Good,51,Moderate,49.0325,2.4747
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Grasse,72,Moderate,1,Good,34,Good,3,Good,72,Moderate,43.6667,6.9167
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Montgeron,50,Good,1,Good,22,Good,5,Good,50,Good,48.7039,2.4605
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Niort,32,Good,0,Good,32,Good,1,Good,18,Good,46.3258,-0.4606
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Pertuis,151,Unhealthy,1,Good,31,Good,5,Good,151,Unhealthy,43.695,5.5036
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Lattes,48,Good,1,Good,48,Good,0,Good,29,Good,43.5678,3.9021
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Laxou,75,Moderate,1,Good,54,Moderate,0,Good,75,Moderate,48.6856,6.1522
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Longuenesse,35,Good,1,Good,35,Good,0,Good,31,Good,50.7356,2.2372
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Ronchin,47,Good,1,Good,25,Good,5,Good,47,Good,50.6047,3.0878
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Roncq,44,Good,1,Good,27,Good,5,Good,44,Good,50.7536,3.1203
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Woippy,69,Moderate,1,Good,56,Moderate,0,Good,69,Moderate,49.1511,6.1514
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Noisiel,62,Moderate,1,Good,25,Good,4,Good,62,Moderate,48.8547,2.6289
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Noyon,76,Moderate,1,Good,31,Good,3,Good,76,Moderate,49.5811,2.9989
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Colombes,31,Good,1,Good,28,Good,2,Good,31,Good,48.9236,2.2522
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Creutzwald,27,Good,0,Good,27,Good,2,Good,20,Good,49.2053,6.6958
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Chauny,31,Good,1,Good,25,Good,2,Good,31,Good,49.6156,3.2192
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Bressuire,39,Good,1,Good,39,Good,0,Good,22,Good,46.84,-0.4886
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Brignais,68,Moderate,1,Good,58,Moderate,0,Good,68,Moderate,45.6739,4.7542
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Challans,43,Good,1,Good,43,Good,0,Good,16,Good,46.8467,-1.8781
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Annonay,59,Moderate,1,Good,51,Moderate,0,Good,59,Moderate,45.24,4.6708
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Roanne,39,Good,1,Good,24,Good,2,Good,39,Good,46.0367,4.0689
France,WESTERN EUROPE                     ,60876136,547030,"111,3","0,63","0,66","4,26",27600.0,"99,0","586,4","33,53","2,07","64,4",4,"11,99","9,14","0,022","0,214","0,764",Rombas,24,Good,1,Good,23,Good,3,Good,24,Good,49.2494,6.0947
